age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,jobEnc,maritalEnc,educationEnc,defaultEnc,housingEnc,loanEnc,contactEnc,monthEnc,poutcomeEnc,depositEnc
39,management,married,secondary,no,215.0,no,no,cellular,11.0,aug,1141,4,-1,0,unknown,yes,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
27,unknown,single,secondary,no,1187.0,no,no,telephone,26.0,feb,232,1,101,1,failure,yes,11.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
54,admin.,married,secondary,no,0.0,no,no,cellular,27.0,jan,565,1,-1,0,unknown,yes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0
54,housemaid,single,secondary,no,1213.0,no,no,cellular,12.0,nov,241,1,-1,0,unknown,yes,3.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0
71,retired,married,tertiary,no,653.0,no,no,telephone,3.0,sep,471,1,189,1,success,yes,5.0,1.0,2.0,0.0,0.0,0.0,1.0,11.0,2.0,1.0
41,management,divorced,tertiary,no,3426.0,no,no,cellular,4.0,jun,102,2,297,3,failure,yes,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
29,admin.,married,tertiary,no,238.0,no,no,cellular,25.0,may,344,2,88,1,failure,yes,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
60,retired,married,secondary,no,1690.0,no,no,unknown,20.0,jun,1467,4,-1,0,unknown,yes,5.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
60,unemployed,married,primary,no,0.0,no,no,cellular,22.0,jul,1193,1,412,1,other,yes,10.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0
36,technician,single,secondary,no,27.0,yes,no,cellular,9.0,feb,631,1,260,2,success,yes,9.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0
34,management,single,tertiary,no,681.0,no,no,cellular,6.0,aug,637,2,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
27,admin.,single,secondary,no,18188.0,yes,no,unknown,12.0,jun,541,17,-1,0,unknown,yes,0.0,2.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0
34,management,married,tertiary,no,1006.0,yes,no,cellular,19.0,nov,783,3,195,2,other,yes,4.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0
36,management,married,tertiary,no,1352.0,no,no,unknown,19.0,jun,2028,1,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
32,technician,single,tertiary,no,2340.0,no,no,cellular,18.0,feb,89,2,-1,0,unknown,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
55,housemaid,married,unknown,no,366.0,no,no,cellular,5.0,jun,365,3,57,2,other,yes,3.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0
34,services,single,secondary,no,-374.0,yes,no,cellular,11.0,may,672,1,-1,0,unknown,yes,7.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0
25,technician,single,tertiary,no,1231.0,no,no,cellular,31.0,aug,271,2,-1,0,unknown,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
51,technician,married,tertiary,no,1347.0,yes,yes,cellular,10.0,feb,160,1,243,1,failure,yes,9.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0
33,management,married,tertiary,no,1778.0,no,no,cellular,12.0,feb,388,1,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
35,technician,married,secondary,no,2201.0,no,no,telephone,12.0,apr,350,1,-1,0,unknown,yes,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
55,housemaid,married,primary,no,0.0,yes,no,cellular,17.0,jul,1303,2,-1,0,unknown,yes,3.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0
61,retired,married,tertiary,no,2557.0,yes,no,cellular,11.0,aug,139,3,190,1,success,yes,5.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
34,technician,married,secondary,no,0.0,yes,no,cellular,5.0,aug,231,2,2,3,success,yes,9.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
55,technician,married,tertiary,no,1320.0,no,no,cellular,28.0,jul,340,1,91,2,success,yes,9.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
23,student,single,tertiary,no,0.0,no,no,cellular,10.0,aug,213,1,-1,0,unknown,yes,8.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
69,retired,married,secondary,no,0.0,no,no,cellular,27.0,jul,666,1,90,4,success,yes,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
37,management,single,tertiary,no,22125.0,no,yes,cellular,21.0,nov,331,2,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,3.0,1.0
49,entrepreneur,married,primary,no,6188.0,no,no,cellular,18.0,nov,453,1,-1,0,unknown,yes,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0
41,unemployed,married,secondary,no,1077.0,yes,yes,telephone,9.0,dec,207,3,387,2,failure,yes,10.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0
39,technician,single,unknown,no,45248.0,yes,no,unknown,6.0,may,1623,1,-1,0,unknown,yes,9.0,2.0,3.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
30,technician,single,tertiary,no,3291.0,yes,no,unknown,19.0,may,1218,3,-1,0,unknown,yes,9.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
32,technician,single,secondary,no,562.0,yes,no,unknown,30.0,may,722,3,-1,0,unknown,yes,9.0,2.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
61,admin.,married,secondary,no,1046.0,yes,no,cellular,21.0,aug,158,1,-1,0,unknown,yes,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
33,management,single,tertiary,no,87.0,no,no,cellular,12.0,aug,978,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
32,management,single,tertiary,no,10281.0,no,no,cellular,22.0,apr,400,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
45,admin.,divorced,primary,no,429.0,yes,no,cellular,22.0,apr,147,1,181,1,success,yes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
59,retired,married,primary,no,3648.0,no,no,telephone,19.0,jun,1321,3,-1,0,unknown,yes,5.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0
48,blue-collar,married,secondary,no,863.0,yes,no,telephone,4.0,may,412,5,350,2,success,yes,1.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,2.0,1.0
18,student,single,unknown,no,3.0,no,no,cellular,25.0,aug,130,2,-1,0,unknown,yes,8.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
27,management,single,tertiary,no,2648.0,no,no,cellular,5.0,feb,917,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
32,management,single,tertiary,no,0.0,yes,no,cellular,30.0,apr,370,3,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
50,technician,divorced,secondary,no,0.0,no,no,cellular,29.0,sep,159,1,120,2,failure,yes,9.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
30,self-employed,single,tertiary,no,655.0,no,no,cellular,23.0,sep,272,4,184,1,success,yes,6.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0
23,student,single,unknown,no,854.0,yes,no,unknown,28.0,may,664,2,-1,0,unknown,yes,8.0,2.0,3.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
40,management,divorced,tertiary,no,858.0,no,no,cellular,26.0,oct,202,2,-1,0,unknown,yes,4.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0
27,blue-collar,single,tertiary,no,567.0,no,no,cellular,26.0,may,523,3,182,3,success,yes,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
35,technician,single,secondary,no,399.0,yes,no,cellular,13.0,may,496,2,345,3,failure,yes,9.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0
53,admin.,divorced,unknown,no,257.0,no,no,cellular,11.0,jul,1310,2,-1,0,unknown,yes,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
59,admin.,married,secondary,no,3735.0,no,no,cellular,18.0,mar,203,4,121,2,failure,yes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
37,management,married,tertiary,no,57.0,no,no,cellular,5.0,feb,345,1,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
24,student,single,primary,no,1235.0,no,no,cellular,14.0,jul,334,4,93,6,other,yes,8.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0
42,services,divorced,secondary,no,257.0,yes,no,cellular,12.0,may,955,2,-1,0,unknown,yes,7.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0
27,technician,single,tertiary,no,401.0,no,no,cellular,6.0,aug,218,3,93,2,success,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
29,self-employed,single,tertiary,no,3290.0,no,no,cellular,23.0,mar,136,1,291,2,success,yes,6.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0
30,management,single,tertiary,no,297.0,no,no,cellular,8.0,nov,188,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0
22,admin.,single,secondary,no,33.0,no,no,cellular,12.0,feb,369,1,-1,0,unknown,yes,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
39,services,married,secondary,no,1179.0,no,no,cellular,25.0,may,284,1,-1,0,unknown,yes,7.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
35,management,single,tertiary,no,471.0,no,no,cellular,5.0,jun,276,2,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
61,retired,married,secondary,no,938.0,no,no,cellular,15.0,jul,392,2,183,3,success,yes,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
33,technician,single,tertiary,no,1636.0,yes,no,cellular,27.0,feb,165,1,-1,0,unknown,yes,9.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0
42,management,divorced,tertiary,no,1243.0,no,no,cellular,26.0,aug,1000,4,-1,0,unknown,yes,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
30,admin.,single,tertiary,no,0.0,yes,no,cellular,4.0,feb,730,2,-1,0,unknown,yes,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0
51,retired,divorced,secondary,no,1679.0,no,no,cellular,12.0,aug,417,1,365,9,other,yes,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
25,services,single,unknown,no,2022.0,no,no,cellular,29.0,jul,276,8,97,12,other,yes,7.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0
44,technician,single,tertiary,no,2033.0,no,no,cellular,3.0,sep,444,1,99,1,failure,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
34,admin.,married,secondary,no,869.0,no,no,unknown,6.0,may,1677,1,-1,0,unknown,yes,0.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,3.0,1.0
28,management,single,tertiary,no,3611.0,no,no,cellular,26.0,feb,141,2,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
61,retired,divorced,primary,no,3624.0,no,no,cellular,25.0,nov,342,1,-1,0,unknown,yes,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0
21,student,single,secondary,no,2488.0,no,no,cellular,30.0,jun,258,6,169,3,success,yes,8.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
53,technician,divorced,tertiary,no,2228.0,no,no,cellular,17.0,nov,890,1,-1,0,unknown,yes,9.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0
46,services,married,secondary,no,4.0,no,no,cellular,30.0,apr,268,1,261,5,other,yes,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52,technician,married,tertiary,no,2557.0,no,no,cellular,28.0,jan,134,5,204,2,success,yes,9.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0
56,management,married,tertiary,no,1390.0,yes,no,cellular,18.0,nov,543,1,-1,0,unknown,yes,4.0,1.0,2.0,0.0,1.0,0.0,0.0,9.0,3.0,1.0
36,technician,single,secondary,no,1228.0,yes,no,cellular,4.0,may,303,3,-1,0,unknown,yes,9.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0
30,admin.,married,secondary,no,1265.0,yes,yes,unknown,26.0,may,414,2,-1,0,unknown,yes,0.0,1.0,1.0,0.0,1.0,1.0,2.0,8.0,3.0,1.0
41,admin.,divorced,secondary,no,6046.0,yes,yes,telephone,15.0,mar,300,6,182,2,success,yes,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,2.0,1.0
33,management,single,tertiary,no,816.0,yes,no,cellular,11.0,oct,383,2,503,2,failure,yes,4.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0
28,student,single,tertiary,no,0.0,no,no,cellular,28.0,sep,294,2,105,7,other,yes,8.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0
54,technician,single,tertiary,no,118.0,no,no,cellular,5.0,apr,280,1,-1,0,unknown,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
50,management,married,secondary,no,1165.0,no,no,cellular,16.0,jul,455,1,-1,0,unknown,yes,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
58,technician,married,secondary,no,99.0,no,no,telephone,22.0,sep,396,2,-1,0,unknown,yes,9.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,3.0,1.0
33,services,married,secondary,no,1697.0,no,no,cellular,4.0,may,489,1,182,1,success,yes,7.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
36,entrepreneur,single,secondary,no,866.0,yes,no,cellular,11.0,may,629,1,173,1,failure,yes,2.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0
51,technician,married,tertiary,no,0.0,no,no,cellular,2.0,mar,539,2,-1,0,unknown,yes,9.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0
35,technician,single,tertiary,no,5301.0,no,no,cellular,21.0,nov,937,2,-1,0,unknown,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0
35,management,single,tertiary,no,7918.0,no,no,cellular,7.0,sep,497,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0
34,technician,married,secondary,no,1.0,no,no,cellular,28.0,aug,535,2,-1,0,unknown,yes,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
45,management,married,tertiary,no,160.0,no,no,cellular,30.0,apr,619,1,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
24,services,single,secondary,no,414.0,yes,no,cellular,18.0,may,493,1,370,1,other,yes,7.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0
45,unknown,married,tertiary,no,406.0,no,no,cellular,7.0,sep,314,1,-1,0,unknown,yes,11.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0
42,entrepreneur,married,secondary,no,0.0,yes,no,cellular,9.0,apr,331,1,140,4,failure,yes,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30,technician,single,tertiary,no,655.0,no,no,cellular,6.0,oct,384,2,-1,0,unknown,yes,9.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0
60,retired,divorced,secondary,no,514.0,no,no,cellular,16.0,mar,263,1,124,9,other,yes,5.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0
40,technician,married,tertiary,no,11766.0,yes,no,cellular,13.0,apr,218,2,242,9,failure,yes,9.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,blue-collar,married,secondary,no,0.0,no,yes,cellular,15.0,jul,1424,4,-1,0,unknown,yes,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0
48,management,married,secondary,no,2892.0,no,no,cellular,7.0,jul,407,1,385,1,success,yes,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
28,admin.,single,secondary,no,762.0,no,no,cellular,18.0,sep,115,3,-1,0,unknown,yes,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0
55,management,divorced,tertiary,no,2037.0,no,no,cellular,2.0,nov,209,2,273,1,failure,yes,4.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
47,management,single,tertiary,no,255.0,no,yes,cellular,30.0,jul,802,4,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0
32,student,married,secondary,no,1536.0,no,no,cellular,7.0,aug,289,2,-1,0,unknown,yes,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
55,technician,divorced,tertiary,no,0.0,no,no,cellular,18.0,aug,237,1,-1,0,unknown,yes,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
27,technician,single,secondary,no,2.0,yes,yes,cellular,6.0,may,554,2,356,1,failure,yes,9.0,2.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0
42,management,married,tertiary,no,1435.0,yes,no,cellular,7.0,may,1148,1,-1,0,unknown,yes,4.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,3.0,1.0
47,technician,married,secondary,no,1219.0,no,no,cellular,18.0,aug,697,4,-1,0,unknown,yes,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
36,entrepreneur,married,secondary,no,2971.0,no,no,cellular,12.0,nov,247,1,97,8,failure,yes,2.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
64,retired,married,primary,no,440.0,no,no,cellular,6.0,feb,495,1,-1,0,unknown,yes,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
34,management,married,tertiary,no,3301.0,yes,no,cellular,17.0,sep,164,5,92,6,success,yes,4.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,2.0,1.0
72,admin.,married,primary,no,2321.0,no,no,cellular,14.0,sep,221,2,64,12,failure,yes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
27,student,single,secondary,no,213.0,no,no,cellular,27.0,mar,378,1,-1,0,unknown,yes,8.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0
54,services,divorced,secondary,no,0.0,no,no,cellular,18.0,mar,362,1,290,3,success,yes,7.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0
19,student,single,unknown,no,108.0,no,no,cellular,10.0,aug,168,1,182,2,success,yes,8.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
33,admin.,married,secondary,no,920.0,no,no,cellular,30.0,apr,344,1,-1,0,unknown,yes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
36,admin.,married,secondary,no,1031.0,no,no,cellular,17.0,jun,282,4,-1,0,unknown,yes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
26,student,single,tertiary,no,294.0,no,no,cellular,5.0,mar,87,1,91,2,success,yes,8.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0
42,admin.,divorced,secondary,no,527.0,no,yes,cellular,22.0,oct,181,1,185,1,success,yes,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,1.0
24,management,single,tertiary,no,1030.0,no,no,cellular,4.0,mar,396,2,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0
28,self-employed,single,tertiary,no,2503.0,no,no,cellular,25.0,may,426,1,-1,0,unknown,yes,6.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
58,unknown,married,unknown,no,1547.0,no,no,telephone,5.0,aug,1186,4,-1,0,unknown,yes,11.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0
59,management,married,tertiary,no,1.0,yes,no,cellular,29.0,apr,210,1,-1,0,unknown,yes,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
46,technician,married,secondary,no,1167.0,yes,no,cellular,21.0,nov,1540,2,-1,0,unknown,yes,9.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,3.0,1.0
49,technician,married,tertiary,no,523.0,yes,no,cellular,3.0,mar,152,2,-1,0,unknown,yes,9.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,1.0
45,blue-collar,divorced,primary,no,-207.0,no,no,cellular,15.0,jul,878,2,-1,0,unknown,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
32,management,single,tertiary,no,3283.0,no,no,cellular,12.0,aug,623,2,191,2,success,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
46,blue-collar,married,secondary,no,1147.0,yes,no,cellular,20.0,apr,720,1,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
29,management,single,tertiary,no,1170.0,no,no,cellular,20.0,apr,453,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
30,management,single,secondary,no,4642.0,yes,no,cellular,21.0,nov,528,1,-1,0,unknown,yes,4.0,2.0,1.0,0.0,1.0,0.0,0.0,9.0,3.0,1.0
31,self-employed,married,tertiary,no,2666.0,no,no,cellular,10.0,nov,318,2,97,6,success,yes,6.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0
31,management,married,tertiary,no,792.0,no,no,cellular,20.0,aug,763,14,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
33,blue-collar,single,primary,no,127.0,yes,no,unknown,29.0,may,1059,2,-1,0,unknown,yes,1.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
49,services,divorced,secondary,no,0.0,no,no,cellular,28.0,jul,412,2,-1,0,unknown,yes,7.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
30,admin.,married,secondary,no,0.0,no,no,cellular,1.0,jun,318,1,-1,0,unknown,yes,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0
29,self-employed,single,tertiary,no,121.0,yes,no,unknown,30.0,may,1500,2,-1,0,unknown,yes,6.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
44,services,single,secondary,no,618.0,no,no,cellular,12.0,may,193,1,-1,0,unknown,yes,7.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0
34,blue-collar,married,secondary,no,2495.0,yes,no,unknown,23.0,may,924,1,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
62,retired,married,secondary,no,569.0,no,no,cellular,4.0,feb,94,5,184,1,success,yes,5.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0
58,management,married,tertiary,no,473.0,no,no,cellular,18.0,feb,1109,1,262,1,success,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0
60,management,married,tertiary,no,474.0,no,no,cellular,31.0,aug,415,5,186,3,other,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
62,retired,divorced,tertiary,no,0.0,no,no,cellular,13.0,nov,227,2,-1,0,unknown,yes,5.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0
53,admin.,married,secondary,no,1796.0,no,no,telephone,15.0,dec,476,1,193,1,failure,yes,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
32,management,single,tertiary,no,520.0,no,no,cellular,3.0,feb,443,2,-1,0,unknown,yes,4.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
39,blue-collar,married,primary,no,118.0,no,no,cellular,3.0,feb,906,1,-1,0,unknown,yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
58,management,married,tertiary,no,3342.0,no,no,cellular,5.0,feb,344,5,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0
38,admin.,single,secondary,no,3239.0,no,no,unknown,5.0,jun,817,2,-1,0,unknown,yes,0.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0
56,technician,married,secondary,no,23.0,no,no,cellular,20.0,nov,857,3,-1,0,unknown,yes,9.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0
52,management,married,tertiary,no,40.0,no,no,cellular,19.0,nov,1265,3,-1,0,unknown,yes,4.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0
45,management,married,tertiary,no,226.0,yes,no,cellular,13.0,aug,177,6,179,10,success,yes,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
28,management,single,tertiary,no,939.0,yes,no,unknown,27.0,may,740,1,-1,0,unknown,yes,4.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,3.0,1.0
29,blue-collar,single,secondary,no,-20.0,no,yes,cellular,21.0,jul,574,1,-1,0,unknown,yes,1.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0
29,blue-collar,married,secondary,no,940.0,yes,yes,cellular,15.0,may,382,1,-1,0,unknown,yes,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,3.0,1.0
60,blue-collar,married,primary,no,5.0,no,no,cellular,29.0,jan,533,1,92,1,success,yes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0
31,management,married,secondary,no,0.0,no,no,cellular,11.0,aug,720,1,-1,0,unknown,yes,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
31,services,married,secondary,no,447.0,no,no,cellular,4.0,jun,327,3,77,3,success,yes,7.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
57,technician,divorced,tertiary,no,126.0,no,no,telephone,4.0,jun,166,2,-1,0,unknown,yes,9.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0
25,technician,single,secondary,no,4718.0,no,no,cellular,24.0,jul,709,1,-1,0,unknown,yes,9.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
27,management,single,secondary,no,843.0,no,no,cellular,8.0,jan,187,1,-1,0,unknown,yes,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0
